839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,839.65,842.09,839.65,839.65,839.65,839.65,839.65,854.30,844.53,842.09,839.65,839.65,839.65,839.65,839.65,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,837.21,834.77,837.21,837.21,837.21,837.21,837.21,834.77,837.21,834.77,834.77,837.21,837.21,834.77,837.21,837.21,834.77,837.21,834.77,834.77,837.21,837.21,834.77,837.21,834.77,837.21,834.77,837.21,834.77,834.77,834.77,837.21,837.21,834.77,834.77,834.77,834.77,846.97,886.04
31.32,31.32,31.29,31.29,31.29,31.29,31.30,31.31,31.33,31.38,31.39,31.39,31.39,31.40,31.41,31.41,31.46,31.49,31.47,31.46,31.46,31.46,33.04,31.85,31.63,31.55,31.49,31.45,31.43,31.41,31.39,31.38,31.37,31.36,31.35,31.33,31.32,31.31,31.28,31.26,31.25,31.24,31.24,31.23,31.23,31.22,31.21,31.19,31.18,31.18,31.17,31.15,31.15,31.14,31.12,31.12,31.12,31.11,31.11,31.11,31.14,31.14,31.15,31.14,31.12,31.12,31.13,31.11,31.11,31.11,31.11,31.12,31.12,31.12,31.12,31.11,31.11,31.10,31.10,31.10,31.10,31.12,31.12,31.12,31.13,31.15,31.16,31.17,31.18,31.17,31.17,31.17,31.17,31.18,31.11,31.15,31.16,31.16,31.14,31.14,35.74,36.18,36.97
28.51,28.51,28.52,28.51,28.50,28.51,28.51,28.50,28.49,28.49,28.49,28.47,28.46,28.45,28.44,28.46,28.47,28.47,28.47,28.45,28.48,28.48,28.48,28.47,28.46,28.47,28.48,28.47,28.48,28.47,28.47,28.47,28.47,28.49,28.50,28.52,28.53,28.53,28.54,28.53,28.53,28.53,28.54,28.54,28.56,28.56,28.55,28.58,28.55,28.56,28.59,28.59,28.58,28.59,28.59,28.60,28.60,28.60,28.60,28.61,28.59,28.59,28.58,28.59,28.60,28.60,28.60,28.60,28.59,28.57,28.59,28.59,28.57,28.57,28.60,28.60,28.60,28.60,28.59,28.60,28.59,28.57,28.57,28.57,28.57,28.56,28.56,28.55,28.54,28.53,28.53,28.53,28.53,28.55,28.54,28.55,28.56,28.55,28.54,28.52,28.55,28.54,28.57
1014.90,1014.92,1014.92,1014.91,1014.91,1014.89,1014.91,1014.91,1014.90,1014.93,1014.93,1014.90,1014.91,1014.93,1014.92,1014.93,1014.93,1014.93,1014.93,1014.90,1014.92,1014.92,1014.91,1014.91,1014.92,1014.94,1014.94,1014.94,1014.91,1014.94,1014.93,1014.95,1014.92,1014.91,1014.94,1014.96,1014.92,1014.94,1014.93,1014.94,1014.96,1014.95,1014.95,1014.96,1014.96,1014.98,1014.95,1014.95,1014.96,1014.97,1014.99,1014.97,1014.97,1014.97,1014.98,1014.98,1014.99,1015.00,1015.00,1015.00,1015.01,1014.99,1014.99,1014.95,1014.99,1015.00,1014.97,1015.01,1014.99,1014.99,1014.98,1015.02,1014.97,1014.99,1014.97,1015.02,1015.01,1015.00,1014.98,1014.97,1014.98,1014.98,1014.98,1014.97,1014.98,1014.96,1014.96,1014.98,1014.93,1014.95,1014.94,1014.95,1014.99,1014.96,1014.94,1014.97,1014.97,1014.96,1014.98,1014.95,1014.95,1014.94,1014.96
-87.99,-88.13,-87.95,-87.92,-87.79,-87.83,-87.90,-88.05,-88.06,-88.01,-88.10,-87.95,-88.21,-88.05,-88.02,-87.90,-88.08,-88.18,-88.05,-88.11,-87.87,-88.34,-88.13,-88.01,-87.99,-88.16,-88.08,-88.22,-88.21,-88.21,-88.33,-88.33,-88.27,-88.35,-88.17,-88.22,-88.30,-88.18,-88.24,-88.38,-88.30,-88.25,-88.12,-88.38,-88.30,-88.39,-88.45,-88.19,-88.45,-88.45,-88.52,-88.70,-88.74,-88.59,-88.64,-88.66,-88.80,-88.76,-88.76,-88.74,-88.66,-88.38,-88.69,-88.82,-88.72,-88.50,-88.78,-88.66,-88.49,-88.39,-88.67,-88.60,-88.63,-88.53,-88.67,-88.90,-88.76,-88.84,-88.60,-88.55,-88.70,-88.65,-88.52,-88.48,-88.52,-88.46,-88.62,-88.45,-88.41,-88.21,-88.48,-88.48,-88.49,-88.38,-88.31,-88.51,-88.39,-88.59,-88.46,-88.26,-88.34,-88.65,-88.56
4916.54909,4916.54893,4916.54879,4916.54884,4916.54883,4916.54884,4916.54905,4916.54908,4916.54913,4916.54901,4916.54883,4916.54869,4916.54850,4916.54849,4916.54850,4916.54848,4916.54838,4916.54834,4916.54840,4916.54828,4916.54824,4916.54811,4916.54807,4916.54814,4916.54818,4916.54812,4916.54813,4916.54813,4916.54806,4916.54808,4916.54817,4916.54807,4916.54802,4916.54801,4916.54815,4916.54823,4916.54825,4916.54836,4916.54843,4916.54837,4916.54832,4916.54840,4916.54859,4916.54890,4916.54910,4916.54928,4916.54935,4916.54943,4916.54921,4916.54944,4916.54944,4916.54930,4916.54931,4916.54933,4916.54929,4916.54980,4916.54987,4916.54976,4916.54967,4916.54973,4916.55018,4916.54984,4916.54973,4916.54946,4916.54937,4916.54924,4916.54935,4916.54932,4916.54941,4916.54970,4916.54997,4916.54995,4916.55032,4916.55026,4916.55016,4916.55018,4916.55043,4916.55030,4916.54997,4916.54952,4916.54946,4916.54958,4916.54966,4916.54958,4916.54943,4916.54932,4916.54922,4916.54921,4916.54913,4916.54897,4916.54866,4916.54861,4916.54860,4916.54866,4916.54870,4916.54879,4916.54879,4916.54892,4916.54900,4916.54907,4916.54923,4916.54931,4916.54958
12416.6194,12416.6192,12416.6190,12416.6187,12416.6186,12416.6185,12416.6185,12416.6184,12416.6184,12416.6184,12416.6185,12416.6185,12416.6185,12416.6184,12416.6185,12416.6184,12416.6182,12416.6181,12416.6181,12416.6180,12416.6180,12416.6179,12416.6179,12416.6179,12416.6179,12416.6176,12416.6177,12416.6177,12416.6177,12416.6176,12416.6178,12416.6178,12416.6178,12416.6178,12416.6177,12416.6176,12416.6176,12416.6177,12416.6178,12416.6179,12416.6179,12416.6179,12416.6180,12416.6184,12416.6188,12416.6189,12416.6192,12416.6195,12416.6193,12416.6201,12416.6202,12416.6202,12416.6202,12416.6203,12416.6205,12416.6214,12416.6218,12416.6218,12416.6216,12416.6217,12416.6224,12416.6216,12416.6213,12416.6207,12416.6205,12416.6204,12416.6205,12416.6205,12416.6205,12416.6208,12416.6208,12416.6208,12416.6225,12416.6222,12416.6219,12416.6218,12416.6218,12416.6215,12416.6206,12416.6195,12416.6191,12416.6193,12416.6193,12416.6191,12416.6187,12416.6183,12416.6181,12416.6179,12416.6176,12416.6175,12416.6175,12416.6174,12416.6174,12416.6174,12416.6172,12416.6172,12416.6172,12416.6174,12416.6175,12416.6178,12416.6181,12416.6181,12416.6184
2,5,7,10,12,15,18,20,23,25,28,31,33,36,38,41,44,46,49,51,54,57,59,62,64,67,70,72,75,77,80,83,85,88,90,93,96,98,101,103,106,109,111,114,116,119,122,124,127,129,132,135,137,140,142,145,148,150,153,155,158,161,163,166,168,171,174,176,179,181,184,187,189,192,194,197,200,202,205,207,210,213,215,218,220,223,226,228,231,233,236,239,241,244,246,249,252,254,257,259,262,265,267
